Datetime,Total Demand,RRP,Precipitation (mm),Air Temp (C),Humidity (%),Wind Speed (km/h)
2000/02/12 22:30,4379.14667,12.01,0.0,15.4,42.0,5.4
2000/02/12 23:00,4383.955,12.1,0.0,15.1,48.0,3.6
2000/02/12 23:30,4771.74167,15.25,0.0,15.2,48.0,3.6
2000/02/13 00:00,4755.50833,12.64,0.0,15.1,53.0,5.4
2000/02/13 00:30,4614.93333,12.28,0.0,15.0,53.0,5.4
2000/02/13 01:00,4458.49,13.69,0.0,14.8,51.0,7.6
2000/02/13 01:30,4741.33333,15.21,0.0,14.7,55.0,5.4
2000/02/13 02:00,4582.76333,12.18,0.0,14.6,55.0,5.4
2000/02/13 02:30,4410.37333,11.45,0.0,14.2,58.0,1.8
2000/02/13 03:00,4208.90333,10.2,0.0,13.8,60.0,5.4
2000/02/13 03:30,4051.175,8.62,0.0,13.0,64.0,5.4
2000/02/13 04:00,3946.95833,8.23,0.0,12.7,64.0,7.6
2000/02/13 04:30,3892.22,8.22,0.0,12.3,66.0,1.8
2000/02/13 05:00,3879.24,8.24,0.0,12.3,64.0,7.6
2000/02/13 05:30,3910.16667,8.88,0.0,12.0,66.0,5.4
2000/02/13 06:00,3933.84667,8.82,0.0,12.1,64.0,5.4
2000/02/13 06:30,3970.83,9.42,0.0,12.0,64.0,3.6
2000/02/13 07:00,4112.85,10.2,0.0,12.6,61.0,7.6
2000/02/13 07:30,4138.47833,9.52,0.0,12.6,63.0,7.6
2000/02/13 08:00,4140.83333,8.34,0.0,13.3,59.0,7.6
2000/02/13 08:30,4231.78,10.59,0.0,14.0,57.0,7.6
2000/02/13 09:00,4303.16,9.85,0.0,14.7,54.0,9.4
2000/02/13 09:30,4389.21667,11.88,0.0,15.6,53.0,9.4
2000/02/13 10:00,4442.65,11.84,0.0,17.2,48.0,7.6
2000/02/13 10:30,4489.52167,11.84,0.0,18.1,46.0,9.4
2000/02/13 11:00,4495.1,11.8,0.0,19.7,42.0,9.4
2000/02/13 11:30,4521.57667,11.84,0.0,21.0,37.0,11.2
2000/02/13 12:00,4527.00667,11.87,0.0,22.0,35.0,9.4
2000/02/13 12:30,4530.895,11.86,0.0,22.0,35.0,11.2
2000/02/13 13:00,4481.14333,11.56,0.0,22.4,34.0,13.0
2000/02/13 13:30,4501.57833,10.61,0.0,24.0,36.0,7.6
2000/02/13 14:00,4488.11833,10.17,0.0,23.9,35.0,9.4
2000/02/13 14:30,4499.61333,10.5,0.0,24.3,35.0,11.2
2000/02/13 15:00,4524.755,10.55,0.0,25.2,34.0,11.2
2000/02/13 15:30,4553.215,10.55,0.0,25.2,33.0,11.2
2000/02/13 16:00,4622.65833,10.69,0.0,25.1,33.0,11.2
2000/02/13 16:30,4617.63833,11.32,0.0,25.7,33.0,13.0
2000/02/13 17:00,4691.6,13.04,0.0,25.3,34.0,9.4
2000/02/13 17:30,4726.975,13.84,0.0,25.2,34.0,11.2
2000/02/13 18:00,4658.24,12.87,0.0,24.6,37.0,9.4
2000/02/13 18:30,4570.54667,11.96,0.0,23.5,38.0,9.4
2000/02/13 19:00,4519.895,12.2,0.0,22.8,39.0,13.0
2000/02/13 19:30,4585.34333,14.14,0.0,22.1,42.0,11.2
2000/02/13 20:00,4765.265,15.01,0.0,21.3,43.0,11.2
2000/02/13 20:30,4755.09333,14.88,0.0,20.2,46.0,9.4
2000/02/13 21:00,4650.57333,12.63,0.0,19.4,49.0,11.2
2000/02/13 21:30,4527.605,11.73,0.0,18.7,51.0,13.0
2000/02/13 22:00,4388.11833,10.9,0.0,18.1,51.0,13.0
2000/02/13 22:30,4349.005,11.52,0.0,17.5,51.0,13.0
2000/02/13 23:00,4302.47,11.56,0.0,17.1,53.0,13.0
2000/02/13 23:30,4716.41167,14.02,0.0,16.9,56.0,7.6
2000/02/14 00:00,4712.13667,12.71,0.0,16.7,56.0,7.6
2000/02/14 00:30,4584.75667,11.78,0.0,16.5,56.0,7.6
2000/02/14 01:00,4463.54667,10.94,0.0,16.3,57.0,7.6
